time,frame_id,force_x,force_y,force_z,torque_x,torque_y,torque_z,normalized_force,normalized_torque
1747747064.1716523,azrael/tool0,1.633885239103844,0.24372897010603853,0.8512912601184563,-0.013446710111376093,-0.05913194575905361,-0.19641324887470465,1.858408349901723,0.20556158531103935
1747747064.173626,azrael/tool0,1.8055161692676172,0.4789805443143852,0.8452471039829837,-0.005652338308585946,-0.06869584111415923,-0.1946086210339795,2.0503057494213235,0.20645479625206958
1747747064.1756265,azrael/tool0,1.6982187605076327,0.36569514403387116,0.9138447278346555,-0.008178882608729617,-0.060766776066743716,-0.19231786650118543,1.9628530468430971,0.2018555349001878
1747747064.177628,azrael/tool0,1.5070871081121409,-0.021036046165693642,0.923720663206848,-0.01872445271518619,-0.05393441958694569,-0.1902650696633798,1.76777089304904,0.19864622694547893
1747747064.1796243,azrael/tool0,1.5526308855897244,0.14170261793034544,1.0374395355857935,-0.005294190157847392,-0.058010861581503224,-0.19316269157707033,1.8727047521731537,0.20175508402058714
1747747064.1816266,azrael/tool0,1.3976979809549983,0.1478072018720517,0.5923208707134721,-0.0075670386349562845,-0.05351525194605877,-0.2058183591099085,1.5252051103945625,0.2127964736814225
1747747064.1836283,azrael/tool0,1.484316863060535,0.6434966646491722,0.967253031230419,-0.0006047180909872392,-0.059581205188344116,-0.19383661810104494,1.8849039587747993,0.202787869983674
1747747064.1856244,azrael/tool0,1.5633096932604453,0.18274555162200676,1.1491908984063561,-0.009566471269206941,-0.06418272176335592,-0.1931037012790298,1.948838847791091,0.20371543533359884
1747747064.1876476,azrael/tool0,1.5707464137337852,0.41917410857154863,0.8781517956734863,-0.003486788385195321,-0.05586614670985925,-0.19664185443173116,1.8477288236640321,0.20445342490601814
1747747064.1896358,azrael/tool0,1.6946143208994071,0.46891779184334575,0.8423934083434579,-0.0010968510544919832,-0.06218013282419975,-0.19122558646188142,1.9496738820954405,0.20108405436026336
1747747064.191652,azrael/tool0,1.7494489399848763,-0.10060316202542743,0.9998503807073517,-0.012493277339615062,-0.05909804964735936,-0.1933416813961918,2.0175215918607554,0.20255781203378168
1747747064.1936338,azrael/tool0,1.4054520416236724,-0.018673647085941568,1.049270956330496,-0.011241026786177635,-0.0528098868220401,-0.19324928490942628,1.754027846471758,0.2006502702399597
1747747064.1956248,azrael/tool0,1.7800622004067768,0.21689497693265047,0.6879945441981434,-0.01640889686619188,-0.056790037986295526,-0.19882205407798914,1.9206773183390389,0.20742364739498978
1747747064.197626,azrael/tool0,1.245323508092051,0.3830654985090962,0.8740035945653282,-0.004731473437673728,-0.04628253916259819,-0.19329093200235284,1.5689015581826125,0.19881107782658147
1747747064.1996253,azrael/tool0,1.8790003263318522,0.380146662346157,0.6641740754834602,-0.0023717028355532636,-0.06233148341495462,-0.19518551160626826,2.0288619750472034,0.20491027973249565
1747747064.20163,azrael/tool0,1.3832009772089369,0.22739944046730756,0.9232062080331827,-0.009355668296794607,-0.05224903730580858,-0.19700911730330542,1.678471075540955,0.20403451357378483
1747747064.2036405,azrael/tool0,1.593769562156041,0.10336149464606868,1.170137723691774,-0.01040285280316792,-0.05568419264918953,-0.19974208375230962,1.9799008329300474,0.20761948049051443
1747747064.205627,azrael/tool0,1.5311593886375219,0.1576402366048028,0.814222316269702,-0.010779148785968348,-0.04891657297963486,-0.19702809108542638,1.7413378471512202,0.20329557259662362
1747747064.2076256,azrael/tool0,1.4943793425073864,-0.0012494595252369638,1.1434370531247147,-0.019560889068518286,-0.049608878535725355,-0.1896931198646141,1.8816533886240698,0.19704605790193844
1747747064.2096257,azrael/tool0,1.6076520319418925,0.31005716412630524,0.6954261560290875,-0.011577222693051852,-0.05405931818456004,-0.1853609616731535,1.7788473906781141,0.19342990482409977
1747747064.2116475,azrael/tool0,1.7037065066104953,0.4124013798139603,0.9884760574989471,-0.005165989340602091,-0.06427379605735498,-0.1862596722148141,2.012405444980722,0.19710523534158006
1747747064.2136307,azrael/tool0,1.463560617042373,0.304516173570575,0.9418232329204769,-0.00337777559619723,-0.04842618501519739,-0.19160212198533835,1.7668533560520225,0.19765595845404932
1747747064.2176282,azrael/tool0,1.7312668712817023,0.4638337363992705,0.9772413130333532,-0.0016653335587439363,-0.05644305356827226,-0.19718195431960162,2.0414277598090007,0.20510805625637962
1747747064.2196298,azrael/tool0,1.84609108525419,0.2713693631922467,0.677872206029853,-0.016908535143585948,-0.07261311323663446,-0.19201079322601908,1.9852466733487149,0.20597744412897065
1747747064.2216306,azrael/tool0,1.6052526242941831,0.20608108581805937,1.0127911805543102,-0.013114531196563188,-0.06138134795332606,-0.18891330724914862,1.909201764388433,0.19906757260007002
1747747064.2236278,azrael/tool0,1.5103930567673667,0.1801292435426809,1.2461192918736754,-0.010610775852033363,-0.05531236874437129,-0.19280581535883573,1.9663537372228015,0.2008634589378587
1747747064.2256505,azrael/tool0,1.7810861758796528,0.612041903271964,1.0995721131125542,0.0039617119651157145,-0.06691625851935064,-0.19288828203173056,2.1808076690082463,0.20420423639355656
1747747064.2276373,azrael/tool0,1.5768454566177552,0.19503879655522824,1.015969810874738,-0.01164885476585689,-0.06759985070007618,-0.19513039069613458,1.8859152639571641,0.20683642088678372
1747747064.2296414,azrael/tool0,1.5118937993482024,0.1289433314540208,0.8809895367373023,-0.008134386404316157,-0.055020486644381465,-0.1936794426021017,1.7545916354168027,0.20150719262453162
1747747064.231628,azrael/tool0,1.629696969856402,0.47226065457622024,0.7062754980077502,-2.5570751091663624e-05,-0.061976961678209326,-0.19536726348803807,1.8378703486660841,0.20496222109337622
1747747064.233628,azrael/tool0,1.382752568683498,0.394570759380937,0.6205869667966704,-0.014048786161745444,-0.05203819118261915,-0.19430263072337187,1.5661478007254463,0.2016404077564819
1747747064.235628,azrael/tool0,1.4658240541935876,0.22713452418490912,0.874959046525241,-0.012798196262343133,-0.054191282340113237,-0.19658359975954678,1.7221450528412494,0.20431740161732923
1747747064.2376244,azrael/tool0,1.8308119831118683,0.2857465120442956,0.7413800881250996,-0.010409438333818827,-0.06331511115952364,-0.19168894553876925,1.9957875692868399,0.20214304724460264
1747747064.2396245,azrael/tool0,1.5415685765530136,0.36804281108172826,0.9317804889563778,-0.010125405783017618,-0.06275011730183291,-0.1962698245899287,1.8385059332524363,0.20630546553163814
1747747064.2416525,azrael/tool0,1.593613868865095,0.4089272153900516,0.8784708867995239,-0.004540529117027131,-0.05981023507052505,-0.1936921111297922,1.8650838397992138,0.20276714363468704
1747747064.2436259,azrael/tool0,1.7940898076462153,0.13250002880808048,0.8072024272511231,-0.01826017437414542,-0.05920658649744768,-0.1875231284010388,1.9717733779758466,0.19749374050375984
1747747064.2456248,azrael/tool0,1.2901505531426016,0.23900556777163492,0.9920897661725283,-0.010838230762359988,-0.05114906005367773,-0.19245767864936075,1.644948088951218,0.19943332635628758
1747747064.2476246,azrael/tool0,1.3364391182179738,0.4236351791422954,0.7832726410881574,-0.00924390275123259,-0.04718845110810299,-0.19597873688849127,1.6059428109329976,0.20179163750875445
1747747064.249626,azrael/tool0,1.3153184549328518,0.646488677154047,0.8512044037553319,-0.0006969113293299944,-0.05994037520044501,-0.1993665431801885,1.694862585741925,0.20818345948751318
1747747064.251649,azrael/tool0,0.9598626597795104,0.42336955836337975,0.6210677128845935,0.0006235913800032933,-0.04140273816394454,-0.19522374467993486,1.2191403580291726,0.19956674592861848
1747747064.253627,azrael/tool0,1.3592492605672082,0.13672177530188379,1.0098813531742177,-0.013904269947003216,-0.05426039545286532,-0.19921587256317097,1.6988560102855068,0.20694077200630628
1747747064.2556357,azrael/tool0,1.4124613133714699,0.33178594279482726,0.9358155371149681,-0.0049980927833115085,-0.05862096723067234,-0.19137247274374983,1.7265223986711224,0.20021194283705313
1747747064.257624,azrael/tool0,1.232166984045541,0.09175238313411344,0.7839322523531447,-0.02359040247296555,-0.045757786434937435,-0.18870904945964673,1.463285260180717,0.19560518259040388
1747747064.259628,azrael/tool0,1.3892997989628397,0.2665130768382205,1.0635451178362254,-0.008431991785501363,-0.05284425032669135,-0.19519434062016142,1.7698337123010264,0.202396748709559
1747747064.261631,azrael/tool0,1.7912067202583315,0.3221511667965301,0.8321199306670258,-0.006596298131817785,-0.06718075240205491,-0.1919830809712224,2.0011562827476195,0.20350495822351103
1747747064.263626,azrael/tool0,1.7680304670950762,0.059867433009499926,1.0045446837788905,-0.015540053226525215,-0.06864425731266448,-0.19496116447237125,2.0343612913688687,0.2072761032263814
1747747064.2656276,azrael/tool0,1.5070406675239794,0.15336762719651412,0.8125405151279864,-0.015013038575221132,-0.057926529046245866,-0.19376339981959967,1.7189867048256842,0.20279331646840998
1747747064.2676244,azrael/tool0,1.3107794049784798,0.5187564493964409,0.9274080291283698,-0.0026846328519585056,-0.06385741796833375,-0.19620708730576553,1.6874052728369398,0.20635454487881916
1747747064.2696254,azrael/tool0,1.2614410989395244,0.5253198104157605,1.0022484518241561,-0.005186374081569054,-0.05876980695497258,-0.190863322144026,1.6946080692870913,0.19977386321912324
1747747064.2716246,azrael/tool0,1.7597142776793995,0.4351931495220058,0.6626297573821415,-0.006092249168915864,-0.062889336337237,-0.1928086519344544,1.9300429041417522,0.20289741345235493
1747747064.2736282,azrael/tool0,1.7347408968190994,0.16986373749682565,1.0524876069215123,-0.0159239272930543,-0.061756038286832744,-0.18649523482787486,2.0361507388050852,0.1970985853293306
1747747064.2756343,azrael/tool0,1.186184799309142,0.5048380222848063,0.8285609742314555,-0.005343295325019683,-0.057626017737961804,-0.19028902884940624,1.53245198778816,0.19889500553235726
1747747064.2776272,azrael/tool0,1.5518772208640785,0.5190184867195682,0.7877775862829628,-0.0073662562303067804,-0.06189047182144417,-0.1917739479979992,1.8161213130304092,0.20164805817034495
1747747064.2796268,azrael/tool0,1.8329852394096346,0.7262437911129025,1.0098608288502215,-0.007518473175415788,-0.07087289465239273,-0.19343009222137444,2.2151938573564376,0.20614241487881146
1747747064.2816358,azrael/tool0,1.216543245346283,0.6048428500009522,0.708465130218256,0.0021737107108372733,-0.06379152175914321,-0.1941249090542659,1.5322320913393346,0.2043491218036639
1747747064.2836258,azrael/tool0,1.3734089491966806,0.8469940717395765,0.8651755205198627,0.00637340401634923,-0.05978963257546167,-0.194013794420129,1.830895895621139,0.20311763307886493
1747747064.2856247,azrael/tool0,1.6948727074768213,0.495406535360986,0.7379214448411944,-0.009757725231889901,-0.07361613011177007,-0.1882025951163073,1.9137787721115265,0.20232341590346584
1747747064.287653,azrael/tool0,1.1205621363372398,0.4654244955964154,0.9195347599525188,-0.004768410153638696,-0.05441105999921846,-0.19046990390881904,1.5224400274739207,0.1981466262157058
1747747064.289625,azrael/tool0,1.1657796575042274,0.6515971488907722,0.8882445884744468,0.0027589189856675024,-0.0524219334223737,-0.19036443353428556,1.6039325120613388,0.1974697148743034
1747747064.29165,azrael/tool0,1.3328655547017372,0.6480001265937314,1.1241875312674168,0.000534498533429564,-0.0646883320237295,-0.19340738420617845,1.8601699805214014,0.20393940829121485
1747747064.2936273,azrael/tool0,1.3644395079557072,0.31700563170404344,0.9530373875532074,-0.011518473407143731,-0.06266085500179142,-0.19328898193759558,1.6942455558379768,0.20351827563552802
1747747064.2956364,azrael/tool0,1.7494471790382424,0.5542701818904936,0.7646124908373727,-0.009007093569031054,-0.06989263944721527,-0.18591553461033244,1.9880676869569398,0.19882327527959456
1747747064.2976253,azrael/tool0,1.335072123281606,0.6141569754563483,0.9018325737086976,-0.0008720371442492089,-0.06831522160079588,-0.1937350381610912,1.724212387111112,0.20542880752812218
1747747064.2996347,azrael/tool0,0.89754222067934,0.6143257818721698,0.6583660578880932,-0.00186814444704724,-0.050725721774046904,-0.1864105900338565,1.2713866722417542,0.19319807682775614
1747747064.3016279,azrael/tool0,1.1375897136520075,0.5744430670326239,0.8872800316618854,-0.002372787552680042,-0.052761979530702725,-0.19338377907689686,1.5528557719423335,0.20046631291773312
1747747064.3036263,azrael/tool0,1.0386459482777584,0.43992734444444026,1.04435021223283,0.0009208518193573132,-0.04920939569979414,-0.19536002414719106,1.5372016263504595,0.20146451704457338
1747747064.3056262,azrael/tool0,1.99571517608207,0.3615603395975346,0.8330563433761008,-0.012827312464801557,-0.07442432153857333,-0.18527655229956538,2.1926212200134643,0.20007728610104694
1747747064.3096263,azrael/tool0,1.0089270046609486,0.9025819285313158,0.8244782188791889,0.003262336128988767,-0.05720875619558307,-0.19544556294021975,1.5850401167956674,0.20367241515601361
1747747064.311625,azrael/tool0,1.165844670268876,0.6493288362184817,0.8453734543551523,-0.0022809341976946134,-0.06315523151771481,-0.1908590666268977,1.5797082040894623,0.2010496685959988
1747747064.3136284,azrael/tool0,1.317455385021925,0.661689294042212,0.7392360155885719,0.001955374081779697,-0.059225476851746374,-0.19167161798736598,1.6492396127053877,0.2006227547862186
1747747064.315627,azrael/tool0,1.4058084420313526,0.3010128133875943,1.2208617459850302,-0.023023031876204858,-0.06002837683108065,-0.18493655048837232,1.8861096183201413,0.19579324229473613
1747747064.3176286,azrael/tool0,1.6527230244434614,0.3706670366457154,0.767020154505643,-0.010663944359894373,-0.07053671080581571,-0.18469186385698355,1.8593567073047386,0.19799048425512966
1747747064.3196251,azrael/tool0,1.415839838575695,0.5120788571295002,1.136266486941484,-0.013977734822932412,-0.06313755800873387,-0.18809001699167932,1.8862472620956794,0.19889590944515845
1747747064.3216288,azrael/tool0,0.872252432473852,0.5752184191788501,0.9286216144140305,-0.00556742310948117,-0.04700240487104895,-0.18622739238361416,1.3978693209581814,0.1921480261094102
1747747064.3236248,azrael/tool0,1.1974286281911573,0.6040403234524483,0.904130410204192,-0.006247404692745859,-0.06110626034856163,-0.18608302688289569,1.6174522653309726,0.19595891919757472
1747747064.3256497,azrael/tool0,1.3465000342116134,0.3576570179209299,0.9643087271732302,-0.015459283705313534,-0.05658232542679858,-0.18552303387400845,1.6943648384873973,0.19457478022909855
1747747064.327627,azrael/tool0,1.3675488908942834,0.5456655084889026,1.0495247106856493,-0.012392711651578707,-0.05234802335404538,-0.19176081637533454,1.8081600964738807,0.19916351460066584
1747747064.3296258,azrael/tool0,1.3705478639261355,0.3982391379654605,1.1447367298439164,-0.010227581283663223,-0.06328257994499689,-0.19255227201056996,1.8295950478107743,0.20294251846235029
1747747064.3316243,azrael/tool0,1.501772929338785,0.7850494469833206,0.9059766915814413,-0.0014247544417640128,-0.06471831418575885,-0.18722526661923525,1.921566634595966,0.19810045577158486
1747747064.3336275,azrael/tool0,1.004588734990521,0.8346525147004497,1.0137624055923178,0.002803769662477409,-0.05010420552124242,-0.18754555801586972,1.6533473808483086,0.19414332042776822
1747747064.3356237,azrael/tool0,1.3343759344240147,0.5603300938245268,0.6572711779754128,-0.016638785531075173,-0.0562965152001447,-0.18074115053076537,1.589507580923272,0.1900355501026427
1747747064.3376231,azrael/tool0,1.1829071243669327,0.741380052369385,0.914648691954063,-0.002883847095083077,-0.05301619800085117,-0.19446391416840703,1.6689804901863161,0.2015818636143412
1747747064.339625,azrael/tool0,1.2758741712221562,0.3854685125111068,0.9827651035946647,-0.0092296025167866,-0.056147034791387156,-0.18753664236612427,1.655979505843228,0.19597874198096768
1747747064.3416262,azrael/tool0,1.5827165758032198,0.5215140087999786,1.0667266269025593,-0.006970905005447063,-0.06275700248798352,-0.18835992267952242,1.9786041335344988,0.19866176116632864
1747747064.3436258,azrael/tool0,1.1910087403650265,0.47516827924232613,1.0103590779502942,-0.015246327717287032,-0.05929972994866093,-0.18566665172147542,1.6325171299623684,0.1955019540626402
1747747064.3456266,azrael/tool0,1.093461904997051,0.6886523222370571,1.1061858920576404,-0.005443973853525861,-0.06050598522615819,-0.1894251316367651,1.701043264114593,0.19892835794604985
1747747064.347625,azrael/tool0,1.2575546628365994,0.5467424557376951,1.056481644397006,-0.00548480071304421,-0.05321470065945837,-0.19287286584676508,1.731047228667075,0.20015451477566476
1747747064.349625,azrael/tool0,1.055953052067146,0.27460520956890283,0.5467956757829694,-0.016533944594161423,-0.05423474774763208,-0.183602351178078,1.2204222139682874,0.19215775431975252
1747747064.351626,azrael/tool0,1.1096425256334341,0.5600144661679948,0.9856067728338037,-0.010604793489616921,-0.05386808575068597,-0.1936995642527111,1.586298662820919,0.20132996175207213
1747747064.353629,azrael/tool0,1.1950356321547335,0.4424244804635317,1.3332770723139806,-0.005325234702460091,-0.05149266755750615,-0.19343275567780277,1.8443094465384677,0.2002400656859977
1747747064.3556247,azrael/tool0,1.544565993123229,0.513035221243093,0.7555063405611913,-0.011852513578829835,-0.05978181326990993,-0.19044139409214608,1.7943464202814514,0.1999556747375148
1747747064.3576236,azrael/tool0,1.2001327165671485,0.6986604591128084,0.6853207755575836,-0.004934693848201027,-0.06262030326866079,-0.19196278317577037,1.5485830749150695,0.20197862191188043
1747747064.3596234,azrael/tool0,1.516697049540941,0.6852382174098661,0.7245360940526704,-0.015259005442682431,-0.0677302259902452,-0.18851987647411467,1.815178753255543,0.20089789592129867
1747747064.3616304,azrael/tool0,1.0872707144903337,0.6000446623848631,0.8232406221578934,-0.007608028844584986,-0.05032483751994127,-0.1851074130920541,1.4899450746305385,0.19197714904628857
1747747064.3636258,azrael/tool0,1.5586549975671375,0.5771409438702727,0.915059152347321,-0.017567227966394372,-0.06639377840681139,-0.19335354401044916,1.897321881713032,0.2051885335269901
1747747064.365624,azrael/tool0,1.2307974622090974,0.4237187591309931,0.889483335045556,-0.015872879284240343,-0.05910109344878173,-0.18832454404946553,1.5765724160797776,0.19801773010276827
1747747064.367626,azrael/tool0,1.534766986814823,0.8246205240369008,0.8491759403960739,-0.005840756171169669,-0.06750890985523464,-0.18978346794239118,1.9381972268649803,0.20151757255071795
1747747064.3696244,azrael/tool0,1.367951525909451,0.9974504215424913,1.0194295343277573,-0.0022581329165849524,-0.06357385470170514,-0.1901261916707969,1.976217421270493,0.20048616641839176
1747747064.371647,azrael/tool0,1.101030940299376,0.798966044959099,1.0737859796710267,-0.01478071205870692,-0.059295151024477286,-0.19416939853038934,1.7330990169728273,0.20355868861247642
1747747064.373653,azrael/tool0,0.795564672985638,1.007088357124215,0.925749323890195,-0.004713705706775901,-0.05420391729592472,-0.18585550304874085,1.5824543970178253,0.19365575562119
1747747064.3756318,azrael/tool0,0.8010615536938177,0.7191728591045169,0.853947480525726,-0.010348280070076904,-0.05274811545896034,-0.1870836369324712,1.3740944340092327,0.19465286484601574
1747747064.3776386,azrael/tool0,0.6697501671748369,0.6568918163188691,0.8710081436204491,-0.017148830114325844,-0.04760289057275539,-0.18110091190106808,1.280127857298077,0.18803632057815362
1747747064.3796394,azrael/tool0,1.36256939058289,0.7911722026901375,0.8090997354412738,-0.007171411241118736,-0.06440034377086463,-0.18533825283725047,1.771211783032772,0.1963392507415656
1747747064.3816285,azrael/tool0,1.179951223048599,0.6885332283851952,0.8178852416264922,-0.01293232188879972,-0.05332480580971211,-0.1852695569616559,1.5922622785944684,0.19322419258686863
1747747064.383628,azrael/tool0,0.676959463805525,0.6892038941393305,0.8843326313179785,-0.004361837203883535,-0.05018365191261842,-0.18398349045605686,1.3097023807516197,0.1907546835689074
1747747064.3856308,azrael/tool0,1.1548507843719464,0.8360896391676746,0.9461563667737078,0.004434852760302182,-0.058330570291949796,-0.18687880395100256,1.7111218803096568,0.19582086384179523
1747747064.3876274,azrael/tool0,1.338194607978618,0.6823748431326224,0.9196588140958308,-0.011027327329463477,-0.05857094522680625,-0.1881822062255753,1.7612985464444884,0.19739478289133586
1747747064.3896248,azrael/tool0,1.232143842735952,0.74262893186025,0.9993094742733847,-0.001774819991591594,-0.06086458915072149,-0.1869977824383682,1.7516551044656488,0.19666168624151467
1747747064.391624,azrael/tool0,1.1892504492526743,0.6757659022715035,0.984395751948772,-0.01097596677388195,-0.06080775322757751,-0.18214560485091297,1.6852332723321408,0.19234104103314054
1747747064.3936334,azrael/tool0,1.2563326611387649,0.6405001143412024,0.9632853548595064,-0.006451813826510298,-0.060002005210255775,-0.1855407200808947,1.7077853573566875,0.19510824005930766
1747747064.3956282,azrael/tool0,0.8788788519188608,0.6631366932123686,0.826363253921912,-0.010722406690021568,-0.04923993482019028,-0.18668996973497107,1.3766097986238732,0.19337188520042725
1747747064.3976274,azrael/tool0,1.3528062661717466,0.6897048410750437,0.6150036116636801,-0.011173221814208576,-0.062421483595108164,-0.1806227051202979,1.6382939308790911,0.19143104268873937
1747747064.399627,azrael/tool0,1.1139069816093976,0.805065617122981,0.8965365016457422,-0.00320459250429201,-0.057252033311540065,-0.18153530094531126,1.640943969285652,0.19037628586756541
1747747064.4016356,azrael/tool0,1.295714735476767,0.6178588153730438,1.0949454205306623,-0.016802076368142144,-0.057264811977106186,-0.18347579395043448,1.8054173105979898,0.19293764647366385
1747747064.4036255,azrael/tool0,1.4096484661171194,0.7098073997494,0.7757577916143178,-0.008300226189457437,-0.06016803652962249,-0.17932671759592644,1.7586174950840434,0.1893334572080574
1747747064.405625,azrael/tool0,1.1980635712765548,0.4366429674466281,0.9880523356661117,-0.009723807689770905,-0.059055773772054704,-0.18334658221323186,1.613152447803923,0.1928681053494256
1747747064.4076252,azrael/tool0,0.8753320254520036,0.7176212370830483,1.0925288857916402,-0.010590581943774713,-0.04416292415174458,-0.17381635439306742,1.5731515378321423,0.1796514663175254
1747747064.4096255,azrael/tool0,1.2067800938737572,0.6221886199214592,0.8990109033885437,-0.015526381753944772,-0.06212281634424085,-0.18662220144562985,1.628391070394704,0.19730220199816006
1747747064.4116251,azrael/tool0,0.9893548646746709,0.9184679073475416,1.1011979330432191,-0.0057922284393318885,-0.05142103918205983,-0.18109665031516778,1.7421375470442817,0.18834455111903423
1747747064.413626,azrael/tool0,0.7411516821261311,1.0357731474946326,1.0473932127976116,-0.003160711431709727,-0.050799519289407874,-0.18315779345209598,1.648988893596265,0.1900982865757346
1747747064.4156237,azrael/tool0,1.1870909941846388,1.01771778157563,0.7572628432717863,-0.0029403561032430095,-0.06062486633105081,-0.18261740963543796,1.7373489934983029,0.1924399605425781
1747747064.4176245,azrael/tool0,1.3241150733741152,0.4502104557949806,0.8326972714024599,-0.017740143477304016,-0.0602361809835333,-0.1794491672361573,1.627683915213505,0.19011868348962094
1747747064.4196243,azrael/tool0,0.8133204832105423,0.7610116974758506,0.7554598917232724,-0.007305860776682674,-0.043850402042565906,-0.18266820842899228,1.3458635369558996,0.18799975460526724
1747747064.4216259,azrael/tool0,1.4289522163026183,0.8859852271992125,0.7971676008568271,-0.005372360206484164,-0.06899910593969129,-0.18407883004095763,1.860739219543468,0.1966589803286713
1747747064.423626,azrael/tool0,1.291464911419911,0.9593755538431069,0.7817668895430209,-0.006681693391706911,-0.06876561208237908,-0.17686417747631752,1.788698560497653,0.18987967691677635
1747747064.425628,azrael/tool0,1.533767963274662,0.450688529306618,0.6692843617509658,-0.025754361182589905,-0.06148710264137961,-0.17931372910158125,1.7330625702785993,0.19130437620574733
1747747064.4276297,azrael/tool0,1.1274311191507935,1.0158735394454135,0.8271523834009545,-0.002652920017883471,-0.060391988113288,-0.18015508693082463,1.728375260740804,0.1900265390937534
1747747064.4296262,azrael/tool0,0.7917162024441426,0.791732168999393,0.5385710274329475,-0.009176942688097272,-0.05267241089312302,-0.17253330324712013,1.2424625242763818,0.18062762766464413
1747747064.4316437,azrael/tool0,1.2691951607387717,1.029020396346414,0.7610866348636771,-0.004803562382714478,-0.05806769038005064,-0.18177530700432798,1.8024961020506434,0.19088528784103753
1747747064.4336278,azrael/tool0,1.175348640254086,0.8133717117299453,0.9187576992899729,-0.0025012298997153255,-0.061698850185825535,-0.17996436068489013,1.6991567548623154,0.19026343679747143
1747747064.4356523,azrael/tool0,0.9909618474959707,0.7289657626927213,0.8035586126705252,-0.021169402350087352,-0.05454995046946134,-0.1767046187962375,1.4693886178842503,0.18614070751988715
1747747064.437625,azrael/tool0,1.1095639838313298,1.0747826402710101,0.8469530806892801,-0.002901889653870321,-0.057310119376582355,-0.18485337313074857,1.76170924926125,0.19355526421241329
1747747064.4396276,azrael/tool0,1.0842650122414743,1.009867446778759,0.8614724764521469,-0.008200171891001518,-0.06061067233998253,-0.18387274263232967,1.7139421532009325,0.1937784350842003
1747747064.441627,azrael/tool0,0.9393713997366522,0.6934712203745097,0.7464634258873539,-0.015408663121634435,-0.05326919093746438,-0.17547202266348294,1.3858313773033117,0.18402571651794195
1747747064.4436264,azrael/tool0,1.1017763682973936,1.0885726828334046,0.701372848303924,-0.00719883718997337,-0.06854481404764949,-0.17684338466693864,1.7002427838069682,0.18979936114269041
1747747064.4456244,azrael/tool0,1.047091789252431,0.8431728480141873,0.7850734908355591,-0.012545799745304365,-0.0535140300903032,-0.17471432205945672,1.5568179253724386,0.18315633442622375
1747747064.4476285,azrael/tool0,1.0247207404237995,1.088252085621308,0.6928615537559849,-0.0020966572942828386,-0.06111510609461552,-0.17217430933857086,1.6475443333601023,0.18271137063954085
