time,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,normalized_position,normalized_orientation,roll,pitch,yaw,rotation_normalized
1747747063.9838676,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747063.9938116,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.0037832,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.0139055,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.0238664,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.034084,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.0437765,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.0538034,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.0637765,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.0737472,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.083828,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.0938015,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.1038103,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.1137836,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.123817,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.133878,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.1437664,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.1537554,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.1637733,omron/tool0,1.1081833916339596,-0.2164198169160132,0.1534852972677938,0.012753076650268765,0.03666940891448238,0.9291313843676279,-0.3677058390465266,1.139502392768304,0.9999999999999999,3.3731289068309303,-2.9041729891506542,-136.90294236855672,136.9752818888918
1747747064.1739173,omron/tool0,1.107720835225032,-0.21660326034836386,0.15350676893125537,0.012794020857806284,0.03665069282570451,0.9291560058457614,-0.3676440623027078,1.1390903165653274,1.0,3.369604313861696,-2.907524676408135,-136.91057794714627,136.98289778945957
