time,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,normalized_position,normalized_orientation,roll,pitch,yaw,rotation_normalized
1747747071.9737473,omron/base_footprint,-0.2834633405623048,1.3692939464502913,0.0,0.0,0.0,0.7156339892336672,0.6984754780616909,1.3983266346702241,1.0,0.0,0.0,91.3903619945363,91.3903619945363
1747747071.9837842,omron/base_footprint,-0.2834633405623048,1.3692939464502913,0.0,0.0,0.0,0.7156339892336672,0.6984754780616909,1.3983266346702241,1.0,0.0,0.0,91.3903619945363,91.3903619945363
1747747071.993877,omron/base_footprint,-0.2834633405623048,1.3692939464502913,0.0,0.0,0.0,0.7156339892336672,0.6984754780616909,1.3983266346702241,1.0,0.0,0.0,91.3903619945363,91.3903619945363
1747747072.0037284,omron/base_footprint,-0.28346357242149534,1.3692952302518218,0.0,0.0,0.0,0.7156331494448109,0.6984763384794799,1.3983279388184826,1.0,0.0,0.0,91.39022421925564,91.39022421925564
1747747072.0138083,omron/base_footprint,-0.28346357242149534,1.3692952302518218,0.0,0.0,0.0,0.7156331494448109,0.6984763384794799,1.3983279388184826,1.0,0.0,0.0,91.39022421925564,91.39022421925564
1747747072.023777,omron/base_footprint,-0.2834492332853591,1.3693309069603583,0.0,0.0,0.0,0.7156310467139894,0.6984784928536024,1.3983599681794867,1.0,0.0,0.0,91.38987924718118,91.38987924718118
1747747072.0338001,omron/base_footprint,-0.2834492332853591,1.3693309069603583,0.0,0.0,0.0,0.7156310467139894,0.6984784928536024,1.3983599681794867,1.0,0.0,0.0,91.38987924718118,91.38987924718118
1747747072.043811,omron/base_footprint,-0.28344447151379715,1.369400995296271,0.0,0.0,0.0,0.7156284357410337,0.6984811679342837,1.398427636436778,1.0,0.0,0.0,91.38945089485297,91.38945089485297
1747747072.0537832,omron/base_footprint,-0.2834738531566545,1.3693681845132877,0.0,0.0,0.0,0.7156352650206148,0.6984741709318065,1.3984014624494276,1.0,0.0,0.0,91.39057129973985,91.39057129973985
1747747072.0637882,omron/base_footprint,-0.2834682980032577,1.3693468716702595,0.0,0.0,0.0,0.7156368828335475,0.6984725133663338,1.398379465998407,1.0,0.0,0.0,91.39083671818175,91.39083671818175
